Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2008,0,F,FAO estimate
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2009,0,F,FAO estimate
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2010,0,F,FAO estimate
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2011,0,F,FAO estimate
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2000,123,*,Unofficial figure
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2001,313,,Official data
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2002,357,,Official data
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2003,491,,Official data
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2004,746,,Official data
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2005,78,,Official data
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2006,0,*,Unofficial figure
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2007,0,F,FAO estimate
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2008,18,,Official data
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2009,0,*,Unofficial figure
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2010,128,,Official data
TP,Crops and livestock products,27,Bulgaria,5610,Import Quantity,661,"Cocoa, beans",2011,65,,Official data
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2000,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2001,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2002,200,*,Unofficial figure
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2003,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2004,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2005,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2006,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2007,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2008,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2009,0,F,FAO estimate
TP,Crops and livestock products,28,Myanmar,5610,Import Quantity,661,"Cocoa, beans",2010,0,F,FAO estimate
